2012,327005,10,None
2013,327005,10,None
2014,327005,10,0.32156593
2015,327005,10,1.9931487
2016,327005,10,1.0453045
2017,327005,10,0.8279913
2018,327005,10,0.4429335
2019,327005,10,0.401017
2020,327005,10,0.796549
2021,327005,10,0.5723364
2012,327005,11,0.17963545
2013,327005,11,0.35813025
2014,327005,11,0.3673922
2015,327005,11,0.44588906
2016,327005,11,0.44301778
2017,327005,11,0.5305606
2018,327005,11,0.9052313
2019,327005,11,0.7148007
2020,327005,11,0.9206658
2021,327005,11,1.0934161
2012,327005,12,0.257307
2013,327005,12,0.45604035
2014,327005,12,2.5151172
2015,327005,12,0.75378186
2016,327005,12,0.83675724
2017,327005,12,0.48396486
2018,327005,12,0.7556333
2019,327005,12,0.19395746
2020,327005,12,4.1705947
2021,327005,12,2.378542
2012,327005,13,0.67074186
2013,327005,13,1.2551411
2014,327005,13,0.555709
2015,327005,13,1.2380613
2016,327005,13,0.8567649
2017,327005,13,0.8562976
2018,327005,13,0.52877957
2019,327005,13,0.86717206
2020,327005,13,0.8298262
2021,327005,13,0.7293511
2012,327005,14,0.9170528
2013,327005,14,0.6658627
2014,327005,14,0.9086112
2015,327005,14,0.50888926
2016,327005,14,0.5948806
2017,327005,14,0.90173364
2018,327005,14,1.4134823
2019,327005,14,0.7878114
2020,327005,14,0.8556092
2021,327005,14,0.6814857
2012,327005,15,0.65205234
2013,327005,15,0.8804003
2014,327005,15,0.49785873
2015,327005,15,0.56859165
2016,327005,15,0.68030775
2017,327005,15,0.52425796
2018,327005,15,0.89733356
2019,327005,15,0.5611086
2020,327005,15,0.8423141
2021,327005,15,0.4157585
2012,327005,16,0.8557601
2013,327005,16,1.5792835
2014,327005,16,0.8957273
2015,327005,16,1.5843791
2016,327005,16,1.1422176
2017,327005,16,0.8292374
2018,327005,16,0.6090164
2019,327005,16,0.9009384
2020,327005,16,1.7821572
2021,327005,16,0.6390196
2012,327005,17,0.9116346
2013,327005,17,1.3914025
2014,327005,17,1.087206
2015,327005,17,0.9715909
2016,327005,17,0.7904452
2017,327005,17,0.6723249
2018,327005,17,0.5378243
2019,327005,17,0.5805915
2020,327005,17,0.7631007
2021,327005,17,0.5174244
2012,327005,18,3.303918
2013,327005,18,1.8319014
2014,327005,18,1.4610524
2015,327005,18,0.8357454
2016,327005,18,1.0100516
2017,327005,18,1.8438727
2018,327005,18,0.3791444
2019,327005,18,0.79405785
2020,327005,18,0.9929517
2021,327005,18,0.33492297
2012,327005,19,0.076357834
2013,327005,19,0.26201218
2014,327005,19,0.13660558
2015,327005,19,0.040350113
2016,327005,19,0.5796762
2017,327005,19,0.46642512
2018,327005,19,0.78010595
2019,327005,19,0.48172843
2020,327005,19,0.40062127
2021,327005,19,0.80541205
2012,327005,20,0.0
2013,327005,20,0.29892936
2014,327005,20,1.6687791
2015,327005,20,1.1066016
2016,327005,20,1.541808
2017,327005,20,2.2038865
2018,327005,20,1.5544013
2019,327005,20,0.5293505
2020,327005,20,0.90510356
2021,327005,20,0.5095183
2012,327005,21,0.9049018
2013,327005,21,2.5151682
2014,327005,21,1.1595666
2015,327005,21,0.5269825
2016,327005,21,1.1502564
2017,327005,21,0.573016
2018,327005,21,1.1516213
2019,327005,21,0.83448434
2020,327005,21,0.95975506
2021,327005,21,0.9636185
2012,327005,22,0.66451263
2013,327005,22,1.13561
2014,327005,22,0.84461266
2015,327005,22,0.8140787
2016,327005,22,0.7298628
2017,327005,22,0.8764731
2018,327005,22,0.71146125
2019,327005,22,0.7182571
2020,327005,22,0.69855577
2021,327005,22,0.97808355
2012,327005,23,0.25243104
2013,327005,23,0.19200355
2014,327005,23,0.42456296
2015,327005,23,0.35137546
2016,327005,23,0.3892504
2017,327005,23,0.53695345
2018,327005,23,0.7297051
2019,327005,23,0.586628
2020,327005,23,0.57113194
2021,327005,23,0.96030146
2012,327005,24,None
2013,327005,24,0.636921
2014,327005,24,0.49172744
2015,327005,24,1.5457612
2016,327005,24,0.22870794
2017,327005,24,None
2018,327005,24,0.61839634
2019,327005,24,0.9304645
2020,327005,24,0.5151613
2021,327005,24,0.42586815
2012,327005,25,0.8251982
2013,327005,25,0.97757363
2014,327005,25,0.8926226
2015,327005,25,0.9780713
2016,327005,25,0.7535813
2017,327005,25,0.7461552
2018,327005,25,0.74451095
2019,327005,25,0.7287529
2020,327005,25,0.85738224
2021,327005,25,0.84915215
2012,327005,26,1.5921429
2013,327005,26,1.4821664
2014,327005,26,1.0272166
2015,327005,26,0.9673225
2016,327005,26,0.68739074
2017,327005,26,0.800837
2018,327005,26,0.7068529
2019,327005,26,0.87614185
2020,327005,26,0.8796828
2021,327005,26,1.0305705
2012,327005,27,1.536968
2013,327005,27,0.758437
2014,327005,27,0.82254684
2015,327005,27,0.9251669
2016,327005,27,0.77898157
2017,327005,27,0.57375866
2018,327005,27,0.675983
2019,327005,27,0.97673297
2020,327005,27,0.9042
2021,327005,27,1.2083615
2012,327005,28,0.49383542
2013,327005,28,0.9817202
2014,327005,28,1.2148399
2015,327005,28,0.55733806
2016,327005,28,0.8507814
2017,327005,28,0.3490164
2018,327005,28,None
2019,327005,28,0.30809087
2020,327005,28,0.8469079
2021,327005,28,None
2012,327005,29,None
2013,327005,29,None
2014,327005,29,None
2015,327005,29,None
2016,327005,29,3.4348264
2017,327005,29,None
2018,327005,29,1.9376504
2019,327005,29,None
2020,327005,29,0.9026323
2021,327005,29,1.9432132
2012,327005,30,None
2013,327005,30,2.5853984
2014,327005,30,None
2015,327005,30,1.8450831
2016,327005,30,3.012407
2017,327005,30,0.7538521
2018,327005,30,0.9596545
2019,327005,30,1.0965414
2020,327005,30,0.91775435
2021,327005,30,0.57116896
2012,327005,31,0.935063
2013,327005,31,1.0435582
2014,327005,31,1.0218877
2015,327005,31,0.90607595
2016,327005,31,0.8778753
2017,327005,31,0.72740805
2018,327005,31,0.6618282
2019,327005,31,0.8723367
2020,327005,31,1.0913697
2021,327005,31,0.6517045
2012,327005,32,None
2013,327005,32,None
2014,327005,32,None
2015,327005,32,0.38826075
2016,327005,32,None
2017,327005,32,None
2018,327005,32,0.66901416
2019,327005,32,0.21334271
2020,327005,32,0.42260906
2021,327005,32,1.4041299
2012,327005,33,0.44849694
2013,327005,33,0.45363602
2014,327005,33,1.2833817
2015,327005,33,0.5537169
2016,327005,33,0.974086
2017,327005,33,0.46737552
2018,327005,33,0.9729926
2019,327005,33,0.71701026
2020,327005,33,1.3839252
2021,327005,33,0.9680981
2012,327005,34,None
2013,327005,34,None
2014,327005,34,None
2015,327005,34,None
2016,327005,34,None
2017,327005,34,None
2018,327005,34,None
2019,327005,34,None
2020,327005,34,1.3332516
2021,327005,34,1.5155
2012,327005,35,0.14191295
2013,327005,35,0.999689
2014,327005,35,None
2015,327005,35,None
2016,327005,35,None
2017,327005,35,0.0
2018,327005,35,1.3550436
2019,327005,35,None
2020,327005,35,None
2021,327005,35,0.21189839
2012,327005,36,1.7103451
2013,327005,36,0.0
2014,327005,36,0.6006746
2015,327005,36,0.66765857
2016,327005,36,0.0
2017,327005,36,1.5108861
2018,327005,36,None
2019,327005,36,0.3128444
2020,327005,36,0.1605294
2021,327005,36,None
2012,327038,10,0.7034588
2013,327038,10,0.28431565
2014,327038,10,1.0744756
2015,327038,10,2.1662493
2016,327038,10,1.4312755
2017,327038,10,1.0478058
2018,327038,10,0.34043762
2019,327038,10,1.8876791
2020,327038,10,3.0155566
2021,327038,10,0.54508996
2012,327038,11,0.5009497
2013,327038,11,0.6911616
2014,327038,11,1.1761001
2015,327038,11,0.96752644
2016,327038,11,0.91482484
2017,327038,11,0.8996109
2018,327038,11,1.2850907
2019,327038,11,0.81378186
2020,327038,11,0.74445224
2021,327038,11,0.9600539
2012,327038,12,0.5774494
2013,327038,12,1.3081468
2014,327038,12,0.7312967
2015,327038,12,1.112592
2016,327038,12,0.9613198
2017,327038,12,1.3390806
2018,327038,12,0.33981934
2019,327038,12,0.4177584
2020,327038,12,0.66505426
2021,327038,12,0.4873407
2012,327038,13,1.1119418
2013,327038,13,1.2660077
2014,327038,13,1.2634196
2015,327038,13,1.1001364
2016,327038,13,0.91574174
2017,327038,13,1.0601473
2018,327038,13,0.84087294
2019,327038,13,0.8614858
2020,327038,13,0.95380276
2021,327038,13,0.8024791
2012,327038,14,0.6827547
2013,327038,14,0.99323994
2014,327038,14,0.8461662
2015,327038,14,0.7857555
2016,327038,14,0.86931455
2017,327038,14,0.69150764
2018,327038,14,0.631455
2019,327038,14,0.54425794
2020,327038,14,0.4074986
2021,327038,14,0.78997463
2012,327038,15,0.70918626
2013,327038,15,1.0572244
2014,327038,15,0.9737888
2015,327038,15,0.78311527
2016,327038,15,0.6947212
2017,327038,15,0.6949158
2018,327038,15,0.6087496
2019,327038,15,0.76944184
2020,327038,15,0.8545825
2021,327038,15,0.7715808
2012,327038,16,1.1044378
