2020,327005,26,126
2021,327005,26,116
2012,327005,27,3
2013,327005,27,10
2014,327005,27,4
2015,327005,27,8
2016,327005,27,21
2017,327005,27,15
2018,327005,27,40
2019,327005,27,23
2020,327005,27,21
2021,327005,27,22
2012,327005,28,1
2013,327005,28,2
2014,327005,28,1
2015,327005,28,1
2016,327005,28,2
2017,327005,28,2
2018,327005,28,0
2019,327005,28,2
2020,327005,28,1
2021,327005,28,0
2012,327005,29,0
2013,327005,29,0
2014,327005,29,0
2015,327005,29,0
2016,327005,29,1
2017,327005,29,0
2018,327005,29,1
2019,327005,29,0
2020,327005,29,3
2021,327005,29,1
2012,327005,30,0
2013,327005,30,1
2014,327005,30,0
2015,327005,30,3
2016,327005,30,4
2017,327005,30,9
2018,327005,30,3
2019,327005,30,8
2020,327005,30,4
2021,327005,30,4
2012,327005,31,43
2013,327005,31,103
2014,327005,31,73
2015,327005,31,78
2016,327005,31,89
2017,327005,31,83
2018,327005,31,96
2019,327005,31,94
2020,327005,31,96
2021,327005,31,111
2012,327005,32,0
2013,327005,32,0
2014,327005,32,0
2015,327005,32,1
2016,327005,32,0
2017,327005,32,0
2018,327005,32,2
2019,327005,32,2
2020,327005,32,2
2021,327005,32,5
2012,327005,33,8
2013,327005,33,4
2014,327005,33,17
2015,327005,33,23
2016,327005,33,18
2017,327005,33,23
2018,327005,33,29
2019,327005,33,37
2020,327005,33,36
2021,327005,33,36
2012,327005,34,0
2013,327005,34,0
2014,327005,34,0
2015,327005,34,0
2016,327005,34,0
2017,327005,34,0
2018,327005,34,0
2019,327005,34,0
2020,327005,34,3
2021,327005,34,4
2012,327005,35,1
2013,327005,35,2
2014,327005,35,0
2015,327005,35,0
2016,327005,35,0
2017,327005,35,1
2018,327005,35,4
2019,327005,35,0
2020,327005,35,0
2021,327005,35,1
2012,327005,36,1
2013,327005,36,1
2014,327005,36,1
2015,327005,36,3
2016,327005,36,1
2017,327005,36,1
2018,327005,36,0
2019,327005,36,1
2020,327005,36,2
2021,327005,36,0
2012,327038,10,8
2013,327038,10,4
2014,327038,10,15
2015,327038,10,20
2016,327038,10,18
2017,327038,10,33
2018,327038,10,22
2019,327038,10,23
2020,327038,10,26
2021,327038,10,33
2012,327038,11,14
2013,327038,11,25
2014,327038,11,12
2015,327038,11,21
2016,327038,11,31
2017,327038,11,35
2018,327038,11,50
2019,327038,11,40
2020,327038,11,33
2021,327038,11,39
2012,327038,12,1
2013,327038,12,5
2014,327038,12,7
2015,327038,12,12
2016,327038,12,6
2017,327038,12,4
2018,327038,12,18
2019,327038,12,19
2020,327038,12,15
2021,327038,12,30
2012,327038,13,58
2013,327038,13,66
2014,327038,13,77
2015,327038,13,87
2016,327038,13,73
2017,327038,13,110
2018,327038,13,102
2019,327038,13,129
2020,327038,13,179
2021,327038,13,212
2012,327038,14,31
2013,327038,14,14
2014,327038,14,24
2015,327038,14,38
2016,327038,14,26
2017,327038,14,26
2018,327038,14,31
2019,327038,14,31
2020,327038,14,67
2021,327038,14,66
2012,327038,15,138
2013,327038,15,135
2014,327038,15,140
2015,327038,15,154
2016,327038,15,186
2017,327038,15,206
2018,327038,15,195
2019,327038,15,202
2020,327038,15,229
2021,327038,15,203
2012,327038,16,240
2013,327038,16,208
2014,327038,16,244
2015,327038,16,279
2016,327038,16,308
2017,327038,16,341
2018,327038,16,382
2019,327038,16,299
2020,327038,16,307
2021,327038,16,334
2012,327038,17,518
2013,327038,17,524
2014,327038,17,599
2015,327038,17,663
2016,327038,17,780
2017,327038,17,682
2018,327038,17,675
2019,327038,17,613
2020,327038,17,738
2021,327038,17,646
2012,327038,18,20
2013,327038,18,22
2014,327038,18,36
2015,327038,18,65
2016,327038,18,39
2017,327038,18,38
2018,327038,18,42
2019,327038,18,58
2020,327038,18,74
2021,327038,18,77
2012,327038,19,29
2013,327038,19,35
2014,327038,19,45
2015,327038,19,45
2016,327038,19,54
2017,327038,19,77
2018,327038,19,102
2019,327038,19,147
2020,327038,19,51
2021,327038,19,48
2012,327038,20,4
2013,327038,20,2
2014,327038,20,15
2015,327038,20,9
2016,327038,20,16
2017,327038,20,12
2018,327038,20,15
2019,327038,20,18
2020,327038,20,48
2021,327038,20,38
2012,327038,21,33
2013,327038,21,85
2014,327038,21,84
2015,327038,21,107
2016,327038,21,96
2017,327038,21,161
2018,327038,21,166
2019,327038,21,189
2020,327038,21,197
2021,327038,21,298
2012,327038,22,771
2013,327038,22,868
2014,327038,22,1028
2015,327038,22,1127
2016,327038,22,1304
2017,327038,22,1235
2018,327038,22,1239
2019,327038,22,1063
2020,327038,22,1094
2021,327038,22,1103
2012,327038,23,59
2013,327038,23,63
2014,327038,23,62
2015,327038,23,77
2016,327038,23,101
2017,327038,23,131
2018,327038,23,171
2019,327038,23,189
2020,327038,23,142
2021,327038,23,145
