2014;327005;32;None
2015;327005;32;10.0
2016;327005;32;None
2017;327005;32;None
2018;327005;32;2.0
2019;327005;32;1.0
2020;327005;32;2.5
2021;327005;32;5.4
2012;327005;33;4.5
2013;327005;33;4.25
2014;327005;33;4.0588236
2015;327005;33;3.7391305
2016;327005;33;8.444445
2017;327005;33;1.6956521
2018;327005;33;9.034483
2019;327005;33;8.810811
2020;327005;33;10.777778
2021;327005;33;3.2222223
2012;327005;34;None
2013;327005;34;None
2014;327005;34;None
2015;327005;34;None
2016;327005;34;None
2017;327005;34;None
2018;327005;34;None
2019;327005;34;None
2020;327005;34;5.6666665
2021;327005;34;3.5
2012;327005;35;1.0
2013;327005;35;1.0
2014;327005;35;None
2015;327005;35;None
2016;327005;35;None
2017;327005;35;0.0
2018;327005;35;9.25
2019;327005;35;None
2020;327005;35;None
2021;327005;35;1.0
2012;327005;36;23.0
2013;327005;36;0.0
2014;327005;36;9.0
2015;327005;36;9.333333
2016;327005;36;0.0
2017;327005;36;25.0
2018;327005;36;None
2019;327005;36;5.0
2020;327005;36;2.0
2021;327005;36;None
2012;327038;10;11.5
2013;327038;10;8.25
2014;327038;10;3.9333334
2015;327038;10;12.5
2016;327038;10;25.88889
2017;327038;10;21.454546
2018;327038;10;10.045455
2019;327038;10;29.086956
2020;327038;10;22.384615
2021;327038;10;3.4545455
2012;327038;11;14.285714
2013;327038;11;14.4
2014;327038;11;25.5
2015;327038;11;15.571428
2016;327038;11;17.064516
2017;327038;11;13.6
2018;327038;11;12.48
2019;327038;11;7.05
2020;327038;11;6.6060605
2021;327038;11;4.179487
2012;327038;12;19.0
2013;327038;12;8.0
2014;327038;12;3.0
2015;327038;12;6.6666665
2016;327038;12;6.6666665
2017;327038;12;2.5
2018;327038;12;1.1111112
2019;327038;12;1.1578947
2020;327038;12;1.6
2021;327038;12;1.0
2012;327038;13;25.01724
2013;327038;13;39.924244
2014;327038;13;27.649351
2015;327038;13;23.356321
2016;327038;13;20.821918
2017;327038;13;18.163637
2018;327038;13;15.382353
2019;327038;13;14.131783
2020;327038;13;10.089385
2021;327038;13;5.273585
2012;327038;14;8.419354
2013;327038;14;15.357142
2014;327038;14;12.958333
2015;327038;14;10.605263
2016;327038;14;15.230769
2017;327038;14;16.384615
2018;327038;14;7.709677
2019;327038;14;7.7419353
2020;327038;14;3.5522387
2021;327038;14;2.621212
2012;327038;15;19.963768
2013;327038;15;34.6
2014;327038;15;24.885714
2015;327038;15;16.454546
2016;327038;15;14.462365
2017;327038;15;12.84466
2018;327038;15;10.005128
2019;327038;15;11.014852
2020;327038;15;8.707423
2021;327038;15;4.8965516
2012;327038;16;26.458334
2013;327038;16;36.677883
2014;327038;16;33.151638
2015;327038;16;21.448029
2016;327038;16;15.087663
2017;327038;16;12.457478
2018;327038;16;10.410995
2019;327038;16;12.381271
2020;327038;16;9.684039
2021;327038;16;5.482036
2012;327038;17;6.4131274
2013;327038;17;10.456107
2014;327038;17;8.278798
2015;327038;17;8.6727
2016;327038;17;6.2115383
2017;327038;17;7.4384165
2018;327038;17;4.814815
2019;327038;17;4.8433933
2020;327038;17;4.1788616
2021;327038;17;3.380805
2012;327038;18;12.3
2013;327038;18;8.909091
2014;327038;18;11.777778
2015;327038;18;5.8615384
2016;327038;18;9.948718
2017;327038;18;9.289474
2018;327038;18;4.857143
2019;327038;18;5.362069
2020;327038;18;3.4864864
2021;327038;18;2.3636363
2012;327038;19;13.724138
2013;327038;19;9.542857
2014;327038;19;8.666667
2015;327038;19;14.733334
2016;327038;19;10.018518
2017;327038;19;35.25974
2018;327038;19;4.77451
2019;327038;19;3.7755103
2020;327038;19;5.8039217
2021;327038;19;3.3958333
2012;327038;20;28.25
2013;327038;20;2.5
2014;327038;20;0.8
2015;327038;20;9.666667
2016;327038;20;4.75
2017;327038;20;1.8333334
2018;327038;20;5.0666666
2019;327038;20;3.5555556
2020;327038;20;2.375
2021;327038;20;1.6052631
2012;327038;21;12.484848
2013;327038;21;23.294117
2014;327038;21;15.809524
2015;327038;21;14.214953
2016;327038;21;14.604167
2017;327038;21;11.925466
2018;327038;21;9.939759
2019;327038;21;8.365079
2020;327038;21;8.238579
2021;327038;21;5.104027
2012;327038;22;11.936446
2013;327038;22;12.482718
2014;327038;22;10.677043
2015;327038;22;10.502218
2016;327038;22;10.089724
2017;327038;22;9.7554655
2018;327038;22;6.5754642
2019;327038;22;6.874882
2020;327038;22;5.5539308
2021;327038;22;4.0018134
2012;327038;23;11.745763
2013;327038;23;12.666667
2014;327038;23;18.225807
2015;327038;23;15.285714
2016;327038;23;14.831683
2017;327038;23;14.473283
2018;327038;23;10.491228
2019;327038;23;6.021164
2020;327038;23;9.232394
2021;327038;23;4.1517243
2012;327038;24;10.5
2013;327038;24;13.6
2014;327038;24;10.0
2015;327038;24;22.5
2016;327038;24;20.555555
2017;327038;24;27.9
2018;327038;24;14.0
2019;327038;24;34.57143
2020;327038;24;12.571428
2021;327038;24;5.111111
2012;327038;25;15.198646
2013;327038;25;13.86638
2014;327038;25;16.811321
2015;327038;25;13.279793
2016;327038;25;12.2964115
2017;327038;25;10.869842
2018;327038;25;7.7265077
2019;327038;25;9.287443
2020;327038;25;8.526133
2021;327038;25;4.409756
2012;327038;26;6.6627564
2013;327038;26;8.0
2014;327038;26;8.493703
2015;327038;26;6.6986303
2016;327038;26;6.1260686
2017;327038;26;6.867416
2018;327038;26;4.9502616
2019;327038;26;4.398533
2020;327038;26;3.9840426
2021;327038;26;3.0153508
2012;327038;27;22.146341
2013;327038;27;18.153847
2014;327038;27;30.054546
2015;327038;27;17.838709
2016;327038;27;14.161765
2017;327038;27;17.45977
2018;327038;27;16.277779
2019;327038;27;11.723404
2020;327038;27;7.045977
2021;327038;27;5.1313868
2012;327038;28;17.3
2013;327038;28;40.666668
2014;327038;28;17.75
2015;327038;28;18.6
2016;327038;28;22.0
2017;327038;28;12.3
2018;327038;28;9.636364
2019;327038;28;9.25
2020;327038;28;8.411765
2021;327038;28;10.909091
2012;327038;29;None
2013;327038;29;20.0
2014;327038;29;0.5
2015;327038;29;None
2016;327038;29;None
2017;327038;29;None
2018;327038;29;18.0
2019;327038;29;15.666667
2020;327038;29;13.0
2021;327038;29;5.0
2012;327038;30;16.642857
2013;327038;30;21.833334
2014;327038;30;12.615385
2015;327038;30;12.8
2016;327038;30;16.470589
2017;327038;30;16.428572
2018;327038;30;30.666666
2019;327038;30;17.071428
2020;327038;30;9.806452
2021;327038;30;5.9375
2012;327038;31;34.373264
2013;327038;31;23.848534
2014;327038;31;24.539936
2015;327038;31;18.618055
2016;327038;31;18.50755
2017;327038;31;19.584578
2018;327038;31;14.209889
2019;327038;31;11.369483
2020;327038;31;8.799736
2021;327038;31;5.002448
2012;327038;32;10.666667
2013;327038;32;None
2014;327038;32;0.5
2015;327038;32;10.333333
2016;327038;32;None
2017;327038;32;11.0
2018;327038;32;18.5
2019;327038;32;1.25
2020;327038;32;4.25
2021;327038;32;2.2857144
2012;327038;33;5.638889
2013;327038;33;9.2972975
2014;327038;33;16.586956
2015;327038;33;10.5172415
2016;327038;33;9.132653
2017;327038;33;6.888889
2018;327038;33;8.056818
2019;327038;33;4.737374
2020;327038;33;4.3846154
2021;327038;33;3.9541984
2012;327038;34;None
2013;327038;34;None
2014;327038;34;None
2015;327038;34;6.0
2016;327038;34;1.0
2017;327038;34;None
2018;327038;34;9.5
2019;327038;34;19.0
2020;327038;34;2.75
2021;327038;34;0.0
2012;327038;35;None
2013;327038;35;None
2014;327038;35;14.5
2015;327038;35;4.5
2016;327038;35;None
2017;327038;35;None
2018;327038;35;2.6111112
2019;327038;35;0.0
2020;327038;35;1.0
2021;327038;35;8.0
2012;327038;36;12.0
2013;327038;36;6.5
2014;327038;36;3.25
2015;327038;36;4.75
2016;327038;36;7.076923
2017;327038;36;7.714286
2018;327038;36;3.25
2019;327038;36;3.75
2020;327038;36;2.4444444
2021;327038;36;2.6363637
2012;327006;10;None
2013;327006;10;None
2014;327006;10;0.0
2015;327006;10;2.0
2016;327006;10;4.5
2017;327006;10;13.25
2018;327006;10;18.857143
2019;327006;10;2.3333333
2020;327006;10;2.3333333
2021;327006;10;3.75
2012;327006;11;2.5
2013;327006;11;14.833333
2014;327006;11;3.3333333
2015;327006;11;36.25
2016;327006;11;17.714285
2017;327006;11;30.6
2018;327006;11;15.0
2019;327006;11;5.6923075
2020;327006;11;10.379311
2021;327006;11;4.6190476
2012;327006;12;0.0
2013;327006;12;0.0
2014;327006;12;0.6666667
2015;327006;12;2.6666667
2016;327006;12;6.0
2017;327006;12;18.333334
2018;327006;12;2.2
2019;327006;12;1.28
2020;327006;12;3.52
2021;327006;12;1.4
2012;327006;13;16.631578
2013;327006;13;13.0
2014;327006;13;18.961538
2015;327006;13;17.608696
2016;327006;13;10.5625
2017;327006;13;14.457143
2018;327006;13;12.56
2019;327006;13;13.769231
2020;327006;13;10.886792
2021;327006;13;4.830769
2012;327006;14;0.0
2013;327006;14;6.8
2014;327006;14;14.333333
2015;327006;14;60.875
2016;327006;14;16.133333
2017;327006;14;16.181818
2018;327006;14;6.7272725
2019;327006;14;20.277779
2020;327006;14;16.2
2021;327006;14;8.904762
2012;327006;15;10.413043
2013;327006;15;7.038961
2014;327006;15;12.372881
2015;327006;15;16.641975
2016;327006;15;8.505051
2017;327006;15;12.422222
2018;327006;15;9.972973
2019;327006;15;8.505263
2020;327006;15;7.9879518
2021;327006;15;4.107527
2012;327006;16;15.701492
2013;327006;16;20.981482
2014;327006;16;14.986667
2015;327006;16;18.732143
2016;327006;16;14.825397
2017;327006;16;12.07874
2018;327006;16;9.392045
2019;327006;16;10.656488
2020;327006;16;11.848214
2021;327006;16;5.5857143
2012;327006;17;8.235294
2013;327006;17;19.358025
2014;327006;17;8.495327
2015;327006;17;12.824074
2016;327006;17;7.9099097
2017;327006;17;7.385321
2018;327006;17;13.723214
2019;327006;17;7.7848835
2020;327006;17;7.923077
2021;327006;17;4.3311687
2012;327006;18;27.0
2013;327006;18;4.6666665
2014;327006;18;9.666667
2015;327006;18;10.333333
2016;327006;18;6.9473686
2017;327006;18;7.8
2018;327006;18;3.0
2019;327006;18;5.2105265
2020;327006;18;9.384615
2021;327006;18;4.148148
2012;327006;19;6.2
2013;327006;19;3.0
2014;327006;19;5.3157897
2015;327006;19;3.7777777
2016;327006;19;4.529412
2017;327006;19;4.5
2018;327006;19;3.831579
2019;327006;19;3.1489363
2020;327006;19;5.387097
2021;327006;19;3.4285715
2012;327006;20;None
2013;327006;20;27.5
2014;327006;20;11.333333
2015;327006;20;0.6
2016;327006;20;1.3076923
2017;327006;20;9.625
2018;327006;20;1.0
2019;327006;20;3.264706
2020;327006;20;3.0
2021;327006;20;2.0
2012;327006;21;14.333333
2013;327006;21;14.0
2014;327006;21;19.61111
2015;327006;21;32.130436
2016;327006;21;17.707317
2017;327006;21;13.688524
2018;327006;21;8.520548
2019;327006;21;7.612069
2020;327006;21;10.804878
2021;327006;21;4.802721
2012;327006;22;12.179311
2013;327006;22;9.995
2014;327006;22;10.170909
2015;327006;22;11.853572
2016;327006;22;10.192879
2017;327006;22;11.067093
2018;327006;22;6.339785
2019;327006;22;4.858144
2020;327006;22;5.760309
2021;327006;22;3.9799554
2012;327006;23;12.842105
2013;327006;23;4.107143
2014;327006;23;7.642857
2015;327006;23;25.447369
2016;327006;23;9.5
2017;327006;23;9.722222
2018;327006;23;10.417476
2019;327006;23;7.9079757
2020;327006;23;9.4125
2021;327006;23;5.172932
2012;327006;24;None
2013;327006;24;7.6666665
2014;327006;24;None
2015;327006;24;28.0
2016;327006;24;None
2017;327006;24;19.0
2018;327006;24;13.0
2019;327006;24;None
2020;327006;24;16.5
2021;327006;24;9.0
2012;327006;25;19.821053
2013;327006;25;11.75
2014;327006;25;26.13402
2015;327006;25;10.92437
2016;327006;25;11.829114
2017;327006;25;15.481012
2018;327006;25;7.862319
2019;327006;25;5.4199395
2020;327006;25;9.745763
2021;327006;25;8.04918
2012;327006;26;8.979591
2013;327006;26;7.826087
2014;327006;26;12.338462
2015;327006;26;9.066667
2016;327006;26;10.192307
2017;327006;26;6.5894737
2018;327006;26;8.911111
2019;327006;26;5.3129773
2020;327006;26;9.421053
2021;327006;26;4.6666665
2012;327006;27;7.0
2013;327006;27;7.25
2014;327006;27;12.857142
2015;327006;27;9.230769
2016;327006;27;13.75
2017;327006;27;14.545455
2018;327006;27;63.555557
2019;327006;27;25.3
2020;327006;27;6.142857
2021;327006;27;5.3636365
2012;327006;28;None
2013;327006;28;None
2014;327006;28;27.0
2015;327006;28;None
2016;327006;28;0.0
2017;327006;28;None
2018;327006;28;None
2019;327006;28;80.0
2020;327006;28;12.5
2021;327006;28;None
2012;327006;29;None
2013;327006;29;None
2014;327006;29;None
2015;327006;29;None
2016;327006;29;None
2017;327006;29;None
2018;327006;29;None
2019;327006;29;4.0
2020;327006;29;7.0
2021;327006;29;None
2012;327006;30;28.0
2013;327006;30;40.0
2014;327006;30;60.0
2015;327006;30;23.375
2016;327006;30;36.0
2017;327006;30;17.857143
2018;327006;30;10.777778
2019;327006;30;12.4
2020;327006;30;9.875
2021;327006;30;5.7916665
2012;327006;31;19.402298
2013;327006;31;18.084034
2014;327006;31;26.063492
2015;327006;31;14.049645
2016;327006;31;13.535433
2017;327006;31;9.92174
2018;327006;31;9.432749
2019;327006;31;7.4723926
2020;327006;31;9.097222
2021;327006;31;7.2081447
2012;327006;32;None
2013;327006;32;None
2014;327006;32;2.0
2015;327006;32;None
2016;327006;32;None
2017;327006;32;None
2018;327006;32;0.0
2019;327006;32;40.0
2020;327006;32;None
2021;327006;32;6.0
2012;327006;33;1.1666666
2013;327006;33;7.090909
2014;327006;33;7.3913045
2015;327006;33;3.5185184
2016;327006;33;4.6037736
2017;327006;33;4.8139534
2018;327006;33;8.358491
2019;327006;33;5.2285714
2020;327006;33;5.5555553
2021;327006;33;2.7361112
2012;327006;34;3.5
2013;327006;34;None
2014;327006;34;None
2015;327006;34;None
2016;327006;34;None
2017;327006;34;None
2018;327006;34;None
2019;327006;34;None
2020;327006;34;3.0
2021;327006;34;None
2012;327006;35;None
2013;327006;35;None
2014;327006;35;None
2015;327006;35;None
2016;327006;35;None
2017;327006;35;None
2018;327006;35;None
2019;327006;35;None
2020;327006;35;None
2021;327006;35;None
2012;327006;36;None
2013;327006;36;None
2014;327006;36;None
2015;327006;36;None
2016;327006;36;None
2017;327006;36;6.5
2018;327006;36;None
2019;327006;36;12.0
2020;327006;36;1.0
2021;327006;36;1.0
2012;327026;10;None
2013;327026;10;29.2
2014;327026;10;17.0
2015;327026;10;62.5
2016;327026;10;11.5
2017;327026;10;148.0
2018;327026;10;17.25
2019;327026;10;15.857142
2020;327026;10;7.8
2021;327026;10;9.6875
2012;327026;11;25.805555
2013;327026;11;27.372093
2014;327026;11;19.868422
2015;327026;11;11.710526
2016;327026;11;14.272727
2017;327026;11;14.526316
2018;327026;11;15.711111
2019;327026;11;10.240741
2020;327026;11;15.095238
2021;327026;11;6.234375
2012;327026;12;2.3333333
2013;327026;12;3.0
2014;327026;12;3.724138
2015;327026;12;1.1081082
2016;327026;12;2.0
2017;327026;12;2.255319
2018;327026;12;4.2972975
2019;327026;12;0.75789475
2020;327026;12;1.0105263
2021;327026;12;0.4893617
2012;327026;13;27.666666
2013;327026;13;22.92
2014;327026;13;21.65625
2015;327026;13;16.581396
2016;327026;13;16.142857
2017;327026;13;12.666667
2018;327026;13;17.689655
2019;327026;13;10.203125
2020;327026;13;15.5625
2021;327026;13;7.0655737
2012;327026;14;0.0
2013;327026;14;5.3333335
2014;327026;14;4.0
2015;327026;14;5.2
2016;327026;14;7.428571
2017;327026;14;6.875
2018;327026;14;4.142857
2019;327026;14;4.3333335
2020;327026;14;0.375
2021;327026;14;3.0
2012;327026;15;28.666666
2013;327026;15;21.833334
2014;327026;15;13.0
2015;327026;15;20.17647
2016;327026;15;30.583334
2017;327026;15;23.117647
2018;327026;15;23.1875
2019;327026;15;13.45
2020;327026;15;9.26087
2021;327026;15;4.625
2012;327026;16;20.97619
2013;327026;16;16.930233
2014;327026;16;14.804348
2015;327026;16;13.542373
2016;327026;16;19.0
2017;327026;16;17.25
2018;327026;16;17.215687
2019;327026;16;9.848102
2020;327026;16;10.223881
2021;327026;16;5.126984
2012;327026;17;6.0
2013;327026;17;8.631579
2014;327026;17;7.0384617
2015;327026;17;17.166666
2016;327026;17;9.142858
2017;327026;17;3.4545455
2018;327026;17;7.576923
2019;327026;17;5.0697675
2020;327026;17;4.6444445
2021;327026;17;6.8431373
2012;327026;18;None
2013;327026;18;None
2014;327026;18;4.0
2015;327026;18;35.666668
2016;327026;18;33.0
2017;327026;18;6.0
2018;327026;18;6.75
2019;327026;18;6.0
2020;327026;18;8.714286
2021;327026;18;0.0
2012;327026;19;51.142857
2013;327026;19;24.428572
2014;327026;19;20.714285
2015;327026;19;14.333333
2016;327026;19;85.4375
2017;327026;19;332.0
2018;327026;19;14.066667
2019;327026;19;41.083332
2020;327026;19;144.64285
2021;327026;19;37.695652
2012;327026;20;10.0
2013;327026;20;5.0
2014;327026;20;2.0
2015;327026;20;6.4
2016;327026;20;6.2222223
2017;327026;20;4.0
2018;327026;20;2.5833333
2019;327026;20;1.4444444
2020;327026;20;2.0
2021;327026;20;1.8571428
2012;327026;21;21.0
2013;327026;21;23.0
2014;327026;21;7.6666665
2015;327026;21;2.3333333
2016;327026;21;19.5
2017;327026;21;8.0
2018;327026;21;11.5
2019;327026;21;3.0
2020;327026;21;6.0
2021;327026;21;3.1666667
2012;327026;22;6.4444447
2013;327026;22;6.785714
2014;327026;22;5.9473686
2015;327026;22;13.258064
2016;327026;22;13.761905
2017;327026;22;5.9545455
2018;327026;22;10.0
2019;327026;22;7.857143
2020;327026;22;8.210526
2021;327026;22;3.969697
2012;327026;23;33.863636
2013;327026;23;18.1
2014;327026;23;16.444445
2015;327026;23;9.25
2016;327026;23;15.142858
2017;327026;23;12.238095
2018;327026;23;23.454546
2019;327026;23;11.0
2020;327026;23;16.896551
2021;327026;23;7.3513513
2012;327026;24;None
2013;327026;24;18.25
2014;327026;24;26.666666
2015;327026;24;29.25
2016;327026;24;15.5
2017;327026;24;42.857143
2018;327026;24;11.333333
2019;327026;24;14.125
2020;327026;24;7.818182
2021;327026;24;7.818182
2012;327026;25;14.73913
2013;327026;25;12.538462
2014;327026;25;9.75
2015;327026;25;12.333333
2016;327026;25;16.61111
2017;327026;25;12.625
2018;327026;25;13.71875
2019;327026;25;7.888889
2020;327026;25;8.604651
2021;327026;25;5.6
2012;327026;26;3.25
2013;327026;26;4.6666665
2014;327026;26;4.769231
2015;327026;26;7.4626865
2016;327026;26;8.0188675
2017;327026;26;3.8285713
2018;327026;26;4.2363634
2019;327026;26;2.054054
2020;327026;26;2.4
2021;327026;26;1.9473684
2012;327026;27;18.615385
2013;327026;27;22.23077
2014;327026;27;22.90909
2015;327026;27;19.0
2016;327026;27;14.833333
2017;327026;27;30.083334
2018;327026;27;10.210526
2019;327026;27;8.238095
2020;327026;27;4.888889
2021;327026;27;5.2
2012;327026;28;None
2013;327026;28;5.0
2014;327026;28;9.0
2015;327026;28;21.333334
2016;327026;28;14.0
2017;327026;28;14.666667
2018;327026;28;24.0
2019;327026;28;2.6666667
2020;327026;28;3.25
2021;327026;28;5.0
2012;327026;29;None
2013;327026;29;None
2014;327026;29;None
2015;327026;29;None
2016;327026;29;None
2017;327026;29;None
2018;327026;29;2.0
2019;327026;29;None
2020;327026;29;12.0
2021;327026;29;6.0
2012;327026;30;116.5
2013;327026;30;8.7
2014;327026;30;14.7
2015;327026;30;19.642857
2016;327026;30;26.8
2017;327026;30;10.333333
2018;327026;30;40.333332
2019;327026;30;10.56
2020;327026;30;9.0
2021;327026;30;10.307693
2012;327026;31;28.62963
2013;327026;31;18.578947
2014;327026;31;20.378788
2015;327026;31;52.81333
2016;327026;31;127.208336
2017;327026;31;120.70422
2018;327026;31;34.24286
2019;327026;31;66.15385
2020;327026;31;60.85246
2021;327026;31;37.453335
2012;327026;32;3.0
2013;327026;32;1.5
2014;327026;32;9.0
2015;327026;32;0.0
2016;327026;32;10.75
2017;327026;32;7.5
2018;327026;32;2.4285715
2019;327026;32;6.1
2020;327026;32;3.0
2021;327026;32;8.0
2012;327026;33;5.5384617
2013;327026;33;7.5
2014;327026;33;3.6190476
2015;327026;33;1.5555556
2016;327026;33;3.1111112
2017;327026;33;4.181818
2018;327026;33;4.375
2019;327026;33;2.6382978
2020;327026;33;1.8271605
2021;327026;33;1.0098039
2012;327026;34;None
2013;327026;34;27.0
2014;327026;34;42.5
2015;327026;34;3.0
2016;327026;34;5.0
2017;327026;34;22.0
2018;327026;34;11.0
2019;327026;34;15.0
2020;327026;34;None
2021;327026;34;6.0
2012;327026;35;None
2013;327026;35;None
2014;327026;35;None
2015;327026;35;None
2016;327026;35;None
2017;327026;35;None
2018;327026;35;None
2019;327026;35;None
2020;327026;35;None
2021;327026;35;None
2012;327026;36;30.0
2013;327026;36;None
2014;327026;36;None
2015;327026;36;None
2016;327026;36;10.0
2017;327026;36;3.0
2018;327026;36;None
2019;327026;36;None
2020;327026;36;None
2021;327026;36;0.0
2012;708405;10;None
2013;708405;10;None
2014;708405;10;None
2015;708405;10;None
2016;708405;10;None
2017;708405;10;None
2018;708405;10;1.0
2019;708405;10;None
2020;708405;10;8.666667
2021;708405;10;12.2
2012;708405;11;28.666666
2013;708405;11;13.333333
2014;708405;11;23.5
2015;708405;11;22.26087
2016;708405;11;41.875
2017;708405;11;26.058823
2018;708405;11;15.461538
2019;708405;11;18.193548
2020;708405;11;12.806452
2021;708405;11;4.774194
2012;708405;12;None
2013;708405;12;None
2014;708405;12;3.25
2015;708405;12;4.0
2016;708405;12;7.0
2017;708405;12;1.0
2018;708405;12;4.6666665
2019;708405;12;1.6666666
2020;708405;12;5.5
2021;708405;12;2.6666667
2012;708405;13;40.0
2013;708405;13;12.0
2014;708405;13;10.75
2015;708405;13;23.142857
2016;708405;13;29.0
2017;708405;13;36.666668
2018;708405;13;22.0
2019;708405;13;16.166666
2020;708405;13;18.5
2021;708405;13;7.9
2012;708405;14;5.0555553
2013;708405;14;6.90625
